strain_id	bgc_id	fam_cluster_id	clan_cluster_id	product_class	top_kcb
SID00002	SID00002_ctg7.region001	nrps4373	nrps10750	NRPS-like	Pyoverdine
SID00002	SID00002_ctg8.region001	others1273	others3580	siderophore	Vibrioferrin
SID00002	SID00002_ctg9.region002	nrps2619	nrps10750	NRPS	Pseudomonine
SID00002	SID00002_ctg10.region001	ripps1271	ripps4223	bacteriocin	None
SID00002	SID00002_ctg11.region001	nrps1279	nrps1279	NRPS-like	Mangotoxin
SID00002	SID00002_ctg12.region001	ripps1395	ripps3447	bacteriocin	None
SID00002	SID00002_ctg13.region001	others1240	others3580	hserlactone	None
SID00002	SID00002_ctg14.region001	nrps4329	nrps10750	NRPS	Pyoverdine
SID00002	SID00002_ctg15.region001	nrps1404	nrps10750	NRPS	Pyoverdine
SID00002	SID00002_ctg16.region001	nrps4319	nrps10750	NRPS	Taiwachelin
SID00003	SID00003_ctg0.region001	ripps1271	ripps4223	bacteriocin	None
SID00003	SID00003_ctg1.region001	others3681	others3580	other	Pyrrolnitrin
SID00003	SID00003_ctg2.region001	others2556	others4416	arylpolyene	APE Vf
SID00003	SID00003_ctg3.region001	others1266	others4853	betalactone	Fengycin
SID00003	SID00003_ctg4.region001	nrps2554	nrps2554	NRPS	Pyoverdine
SID00003	SID00003_ctg5.region001	others2553	others2553	NAGGN	None
SID00003	SID00003_ctg6.region001	nrps2619	nrps10750	NRPS	Pseudomonine
SID00003	SID00003_ctg7.region001	nrps4373	nrps10750	NRPS-like	Pyoverdine
SID00003	SID00003_ctg8.region001	others2622	others3580	hserlactone	None
SID00003	SID00003_ctg9.region001	others211	others211	NRPS	Pyoverdine
SID00003	SID00003_ctg10.region001	nrps4329	nrps10750	NRPS	Pyoverdine
SID00003	SID00003_ctg11.region001	nrps1279	nrps1279	NRPS-like	Mangotoxin
SID00003	SID00003_ctg12.region001	others1273	others3580	siderophore	None
SID00003	SID00003_ctg13.region001	others1273	others3580	siderophore	Staphylobactin
SID00003	SID00003_ctg14.region001	others1240	others3580	hserlactone	None
SID00003	SID00003_ctg15.region001	nrps2651	nrps10750	NRPS	Puwainaphycins
SID00003	SID00003_ctg16.region001	nrps237	nrps10750	NRPS	Teixobactin
SID00003	SID00003_ctg17.region001	ripps1395	ripps3447	bacteriocin	None
SID00003	SID00003_ctg18.region001	nrps239	nrps10750	NRPS	None
SID00003	SID00003_ctg19.region001	nrps240	nrps10750	NRPS	None
SID00003	SID00003_ctg20.region001	nrps241	nrps10750	NRPS	None
SID00446	SID00446_ctg0.region001	others341	others3580	hserlactone	None
SID00446	SID00446_ctg1.region002	terpene343	terpene2748	terpene	None
SID00446	SID00446_ctg2.region001	terpene347	terpene347	terpene	Malleobactin
SID00446	SID00446_ctg3.region001	nrps363	nrps10750	NRPS	None
SID00446	SID00446_ctg4.region001	others246	others3580	phosphonate	Yatakemycin
SID00446	SID00446_ctg5.region001	terpene361	terpene361	terpene	None
SID00446	SID00446_ctg6.region001	others248	others3580	arylpolyene	APE Vf
SID00446	SID00446_ctg7.region001	nrps249	nrps10750	NRPS	None
SID00446	SID00446_ctg8.region001	nrps250	nrps10750	NRPS	None
SID00446	SID00446_ctg9.region001	nrps369	nrps10750	NRPS	None
SID00446	SID00446_ctg10.region001	nrps370	nrps10750	NRPS	None
SID00728	SID00728_ctg0.region001	nrps253	nrps10750	NRPS-like	None
SID00728	SID00728_ctg1.region001	others5759	others5759	betalactone	Microansamycin
SID00728	SID00728_ctg2.region001	nrps255	nrps10750	NRPS-like	SLI-2138
SID00728	SID00728_ctg3.region001	nrps6130	nrps5626	NRPS-like	Streptomycin
SID00728	SID00728_ctg4.region001	others274	others3580	betalactone	Xantholipin
SID00728	SID00728_ctg5.region001	pksother6132	pksother6132	T3PKS	Pentalenolactone
SID00781	SID00781_ctg0.region001	others341	others3580	hserlactone	None
SID00781	SID00781_ctg1.region001	others248	others3580	arylpolyene	APE Vf
SID00781	SID00781_ctg2.region001	terpene343	terpene2748	terpene	None
SID00781	SID00781_ctg3.region001	terpene1919	terpene1919	terpene	None
SID00781	SID00781_ctg4.region001	nrps263	nrps10750	NRPS	None
SID00781	SID00781_ctg5.region001	nrps264	nrps10750	NRPS	Ornibactin
SID00781	SID00781_ctg6.region001	others246	others3580	phosphonate	None
SID00781	SID00781_ctg7.region001	others466	others3580	hserlactone	None
SID00781	SID00781_ctg8.region001	nrps463	nrps10750	NRPS	None
SID00781	SID00781_ctg9.region001	terpene347	terpene347	terpene	None
SID00781	SID00781_ctg10.region001	nrps269	nrps10750	NRPS	None
SID01002	SID01002_ctg0.region001	pksother1437	pksother3708	T3PKS	Pentalenolactone
SID01002	SID01002_ctg1.region001	nrps271	nrps10750	NRPS-like	SLI-2138
SID01002	SID01002_ctg2.region001	nrps6130	nrps5626	NRPS-like	Streptomycin
SID01002	SID01002_ctg3.region001	nrps253	nrps10750	NRPS-like	None
SID01032	SID01032_ctg0.region001	others274	others3580	betalactone	Xantholipin
SID01032	SID01032_ctg1.region001	others6133	others5759	betalactone	Microansamycin
SID01032	SID01032_ctg2.region001	pksother6132	pksother6132	T3PKS	Pentalenolactone
SID01032	SID01032_ctg3.region001	nrps255	nrps10750	NRPS-like	SLI-2138
SID01032	SID01032_ctg4.region001	nrps6130	nrps5626	NRPS-like	Streptomycin
SID01032	SID01032_ctg5.region001	nrps253	nrps10750	NRPS-like	None
SID00420	SID00420_ctg0.region001	pksnrp764	pksnrp113	NRPS;T1PKS	Delftibactin
SID00420	SID00420_ctg1.region001	pksother764	pksother3708	NRPS;T1PKS	Delftibactin
SID00420	SID00420_ctg2.region001	nrps764	nrps10750	NRPS;T1PKS	Delftibactin
SID00420	SID00420_ctg3.region001	nrps761	nrps10750	NRPS	Taiwachelin
SID00420	SID00420_ctg4.region001	others509	others609	resorcinol	None
SID00420	SID00420_ctg5.region001	others508	others508	hserlactone	None
SID00420	SID00420_ctg6.region001	others765	others115	resorcinol	None
SID00420	SID00420_ctg7.region001	ripps510	ripps6249	bacteriocin	None
SID00420	SID00420_ctg8.region001	terpene511	terpene7676	terpene	None
SID00420	SID00420_ctg9.region001	others762	others126	arylpolyene	None
SID00420	SID00420_ctg10.region001	nrps766	nrps10750	NRPS	Pyoverdine
SID00420	SID00420_ctg11.region001	nrps767	nrps767	NRPS	Capsular polysaccharide
SID00420	SID00420_ctg12.region001	nrps634	nrps10750	NRPS	None
SID00811	SID00811_ctg0.region001	ripps510	ripps6249	bacteriocin	None
SID00811	SID00811_ctg1.region001	others765	others115	resorcinol	None
SID00811	SID00811_ctg2.region001	terpene511	terpene7676	terpene	None
SID00811	SID00811_ctg3.region001	nrps761	nrps10750	NRPS	Taiwachelin
SID00811	SID00811_ctg4.region001	others509	others609	resorcinol	None
SID00811	SID00811_ctg5.region001	others508	others508	hserlactone	None
SID00811	SID00811_ctg6.region001	others762	others126	arylpolyene	None
SID00811	SID00811_ctg7.region001	pksnrp764	pksnrp113	NRPS;T1PKS	Taiwachelin
SID00811	SID00811_ctg8.region001	pksother764	pksother3708	NRPS;T1PKS	Taiwachelin
SID00811	SID00811_ctg9.region001	nrps764	nrps10750	NRPS;T1PKS	Taiwachelin
SID00811	SID00811_ctg10.region001	pksnrp741	pksnrp113	NRPS;T1PKS	O-antigen
SID00811	SID00811_ctg11.region001	pksother741	pksother3708	NRPS;T1PKS	O-antigen
SID00811	SID00811_ctg12.region001	nrps741	nrps741	NRPS;T1PKS	O-antigen
SID00811	SID00811_ctg13.region001	nrps634	nrps10750	NRPS	None
SID00811	SID00811_ctg14.region001	nrps766	nrps10750	NRPS	Pyoverdine
SID01119	SID01119_ctg0.region001	others762	others126	arylpolyene	None
SID01119	SID01119_ctg1.region001	others508	others508	hserlactone	None
SID01119	SID01119_ctg2.region001	ripps510	ripps6249	bacteriocin	None
SID01119	SID01119_ctg3.region001	nrps761	nrps10750	NRPS	Taiwachelin
SID01119	SID01119_ctg4.region001	terpene511	terpene7676	terpene	None
SID01119	SID01119_ctg5.region001	pksnrp764	pksnrp113	NRPS;T1PKS	Taiwachelin
SID01119	SID01119_ctg6.region001	pksother764	pksother3708	NRPS;T1PKS	Taiwachelin
SID01119	SID01119_ctg7.region001	nrps764	nrps10750	NRPS;T1PKS	Taiwachelin
SID01119	SID01119_ctg8.region001	nrps634	nrps10750	NRPS	None
SID01119	SID01119_ctg9.region001	nrps767	nrps767	NRPS	None
SID01119	SID01119_ctg10.region001	others765	others115	resorcinol	None
SID01119	SID01119_ctg11.region001	pksnrp496	pksnrp113	NRPS-like;T1PKS	None
SID01119	SID01119_ctg12.region001	pksother496	pksother3708	NRPS-like;T1PKS	None
SID01119	SID01119_ctg13.region001	nrps496	nrps10750	NRPS-like;T1PKS	None
SID01119	SID01119_ctg14.region001	others509	others609	resorcinol	None
SID01119	SID01119_ctg15.region001	nrps711	nrps10750	NRPS	None
SID01119	SID01119_ctg16.region001	nrps766	nrps10750	NRPS	Pyoverdine
SID00921	SID00921_ctg0.region001	pksnrp741	pksnrp113	NRPS;T1PKS	None
SID00921	SID00921_ctg1.region001	pksother741	pksother3708	NRPS;T1PKS	None
SID00921	SID00921_ctg2.region001	nrps741	nrps741	NRPS;T1PKS	None
SID00921	SID00921_ctg3.region001	others509	others609	resorcinol	None
SID00921	SID00921_ctg4.region001	ripps510	ripps6249	bacteriocin	None
SID00921	SID00921_ctg5.region001	others762	others126	arylpolyene	None
SID00921	SID00921_ctg6.region001	others508	others508	hserlactone	None
SID00921	SID00921_ctg7.region001	pksnrp764	pksnrp113	NRPS;T1PKS	Taiwachelin
SID00921	SID00921_ctg8.region001	pksother764	pksother3708	NRPS;T1PKS	Taiwachelin
SID00921	SID00921_ctg9.region001	nrps764	nrps10750	NRPS;T1PKS	Taiwachelin
SID00921	SID00921_ctg10.region001	nrps761	nrps10750	NRPS	Taiwachelin
SID00921	SID00921_ctg11.region001	terpene511	terpene7676	terpene	None
SID00921	SID00921_ctg12.region001	nrps634	nrps10750	NRPS	None
SID00921	SID00921_ctg13.region001	others765	others115	resorcinol	None
SID00921	SID00921_ctg14.region001	nrps766	nrps10750	NRPS	Pyoverdine
SID00921	SID00921_ctg15.region001	nrps741	nrps741	NRPS	O-antigen
SID01105	SID01105_ctg0.region001	others6001	others5629	siderophore	Desferrioxamine
SID01105	SID01105_ctg1.region001	others5731	others5759	betalactone	Microansamycin
SID01105	SID01105_ctg2.region001	pksother7287	pksother3708	T3PKS	Ulleungmycin
SID01191	SID01191_ctg0.region001	others762	others126	arylpolyene	None
SID01191	SID01191_ctg1.region001	terpene511	terpene7676	terpene	None
SID01191	SID01191_ctg2.region001	pksnrp764	pksnrp113	NRPS;T1PKS	Taiwachelin
SID01191	SID01191_ctg3.region001	pksother764	pksother3708	NRPS;T1PKS	Taiwachelin
SID01191	SID01191_ctg4.region001	nrps764	nrps10750	NRPS;T1PKS	Taiwachelin
SID01191	SID01191_ctg5.region001	others509	others609	resorcinol	None
SID01191	SID01191_ctg6.region001	nrps761	nrps10750	NRPS	Taiwachelin
SID01191	SID01191_ctg7.region001	pksnrp741	pksnrp113	NRPS;T1PKS	Colanic acid
SID01191	SID01191_ctg8.region001	pksother741	pksother3708	NRPS;T1PKS	Colanic acid
SID01191	SID01191_ctg9.region001	nrps741	nrps741	NRPS;T1PKS	Colanic acid
SID01191	SID01191_ctg10.region001	others508	others508	hserlactone	None
SID01191	SID01191_ctg11.region001	nrps766	nrps10750	NRPS	Pyoverdine
SID01191	SID01191_ctg12.region001	others3066	others115	arylpolyene	None
SID01191	SID01191_ctg13.region001	nrps634	nrps10750	NRPS	None
SID01191	SID01191_ctg14.region001	others765	others115	resorcinol	None
SID00466	SID00466_ctg0.region001	others341	others3580	hserlactone	None
SID00466	SID00466_ctg1.region001	nrps342	nrps10750	NRPS	None
SID00466	SID00466_ctg2.region001	terpene343	terpene2748	terpene	None
SID00466	SID00466_ctg3.region001	others248	others3580	arylpolyene	APE Vf
SID00466	SID00466_ctg4.region001	others8351	others3580	phosphonate	None
SID00466	SID00466_ctg5.region001	terpene361	terpene361	terpene	None
SID00466	SID00466_ctg6.region001	terpene347	terpene347	terpene	None
SID00466	SID00466_ctg7.region001	nrps348	nrps10750	NRPS	Ornibactin
SID00351	SID00351_ctg0.region001	terpene511	terpene7676	terpene	None
SID00351	SID00351_ctg1.region001	others509	others609	resorcinol	None
SID00351	SID00351_ctg2.region001	others508	others508	hserlactone	None
SID00351	SID00351_ctg3.region001	pksnrp764	pksnrp113	NRPS;T1PKS	Taiwachelin
SID00351	SID00351_ctg4.region001	pksother764	pksother3708	NRPS;T1PKS	Taiwachelin
SID00351	SID00351_ctg5.region001	nrps764	nrps10750	NRPS;T1PKS	Taiwachelin
SID00351	SID00351_ctg6.region001	ripps510	ripps6249	bacteriocin	None
SID00351	SID00351_ctg7.region001	nrps761	nrps10750	NRPS	Serobactins
SID00351	SID00351_ctg8.region001	others762	others126	arylpolyene	None
SID00351	SID00351_ctg9.region001	pksnrp741	pksnrp113	NRPS;T1PKS	Colanic acid
SID00351	SID00351_ctg10.region001	pksother741	pksother3708	NRPS;T1PKS	Colanic acid
SID00351	SID00351_ctg11.region001	nrps767	nrps767	NRPS;T1PKS	Colanic acid
SID00351	SID00351_ctg12.region001	nrps634	nrps10750	NRPS	None
SID00351	SID00351_ctg13.region001	others765	others115	arylpolyene	None
SID00351	SID00351_ctg14.region001	nrps766	nrps10750	NRPS	Pyoverdine
SID00901	SID00901_ctg0.region001	terpene343	terpene2748	terpene	None
SID00901	SID00901_ctg1.region001	terpene361	terpene361	terpene	None
SID00901	SID00901_ctg2.region001	others246	others3580	phosphonate	Yatakemycin
SID00901	SID00901_ctg3.region001	nrps363	nrps10750	NRPS	None
SID00901	SID00901_ctg4.region001	others341	others3580	hserlactone	None
SID00901	SID00901_ctg5.region001	nrps249	nrps10750	NRPS	Ornibactin
SID00901	SID00901_ctg6.region001	others248	others3580	arylpolyene	APE Vf
SID00901	SID00901_ctg7.region001	terpene347	terpene347	terpene	Malleobactin
SID00901	SID00901_ctg8.region001	nrps368	nrps10750	NRPS	None
SID00901	SID00901_ctg9.region001	nrps369	nrps10750	NRPS	None
SID00901	SID00901_ctg10.region001	nrps370	nrps10750	NRPS	None
SID00332	SID00332_ctg0.region001	others5753	others880	siderophore	Desferrioxamine
SID00332	SID00332_ctg1.region001	saccharides1426	saccharides1426	amglyccycl	Cetoniacytone A
SID00332	SID00332_ctg2.region001	pksother5754	pksother5754	T3PKS	None
SID00332	SID00332_ctg3.region001	nrps5756	nrps5626	NRPS-like	Streptomycin
SID00332	SID00332_ctg4.region001	others6463	others3580	betalactone	None
SID00332	SID00332_ctg5.region001	others5757	others3580	betalactone	Microansamycin
SID00332	SID00332_ctg6.region001	terpene5755	terpene7676	terpene	Carotenoid
SID00315	SID00315_ctg0.region001	nrps378	nrps10750	NRPS	Hygromycin B
SID00315	SID00315_ctg1.region001	others5698	others3580	ectoine	Ectoine
SID00315	SID00315_ctg2.region002	others381	others3580	terpene	SF2575
SID00315	SID00315_ctg3.region001	nrps380	nrps10750	NRPS	Coelichelin
SID00315	SID00315_ctg4.region002	nrps381	nrps10750	terpene	SF2575
SID00315	SID00315_ctg5.region002	terpene381	terpene7676	terpene	SF2575
SID00315	SID00315_ctg6.region001	others5708	others3580	butyrolactone	None
SID00315	SID00315_ctg7.region001	nrps5699	nrps10750	NRPS	Monensin
SID00315	SID00315_ctg8.region002	terpene384	terpene7676	terpene	Isorenieratene
SID00315	SID00315_ctg9.region001	nrps385	nrps10750	NRPS-like	Thiolutin
SID00315	SID00315_ctg10.region001	nrps386	nrps10750	NRPS-like	Chloramphenicol
SID00315	SID00315_ctg11.region001	nrps387	nrps10750	NRPS	Salinichelins
SID00315	SID00315_ctg12.region001	nrps11935	nrps10750	NRPS	Heterobactin
SID00315	SID00315_ctg13.region001	nrps5707	nrps10750	NRPS	Rifamorpholines
SID00315	SID00315_ctg14.region001	ripps5710	ripps3447	lanthipeptide	None
SID00315	SID00315_ctg15.region001	nrps5712	nrps10750	NRPS-like	None
SID00315	SID00315_ctg16.region001	ripps392	ripps3447	LAP	Diisonitrile antibiotic SF2768
SID00315	SID00315_ctg17.region001	ripps5705	ripps3447	bacteriocin	Branched-chain fatty acids
SID00315	SID00315_ctg18.region001	nrps394	nrps10750	NRPS	None
SID00315	SID00315_ctg19.region001	nrps395	nrps10750	NRPS	Bacillomycin
SID00315	SID00315_ctg20.region001	nrps5697	nrps10750	NRPS	None
SID00315	SID00315_ctg21.region001	nrps397	nrps10750	NRPS	None
SID00315	SID00315_ctg22.region001	nrps5718	nrps10750	NRPS-like	None
SID00315	SID00315_ctg23.region001	nrps399	nrps10750	NRPS	None
SID00315	SID00315_ctg24.region001	nrps400	nrps10750	NRPS	None
SID00227	SID00227_ctg0.region001	pksnrp764	pksnrp113	NRPS;T1PKS	Taiwachelin
SID00227	SID00227_ctg1.region001	pksother764	pksother3708	NRPS;T1PKS	Taiwachelin
SID00227	SID00227_ctg2.region001	nrps764	nrps10750	NRPS;T1PKS	Taiwachelin
SID00227	SID00227_ctg3.region001	nrps761	nrps10750	NRPS	Taiwachelin
SID00227	SID00227_ctg4.region001	others509	others609	resorcinol	None
SID00227	SID00227_ctg5.region001	others508	others508	hserlactone	None
SID00227	SID00227_ctg6.region001	others762	others126	arylpolyene	None
SID00227	SID00227_ctg7.region001	ripps510	ripps6249	bacteriocin	None
SID00227	SID00227_ctg8.region001	terpene511	terpene7676	terpene	None
SID00227	SID00227_ctg9.region001	nrps767	nrps767	NRPS	Colanic acid
SID00227	SID00227_ctg10.region001	others765	others115	resorcinol	None
SID00227	SID00227_ctg11.region001	pksnrp496	pksnrp113	T1PKS;NRPS-like	None
SID00227	SID00227_ctg12.region001	pksother496	pksother3708	T1PKS;NRPS-like	None
SID00227	SID00227_ctg13.region001	nrps496	nrps10750	T1PKS;NRPS-like	None
SID00227	SID00227_ctg14.region001	nrps766	nrps10750	NRPS	Pyoverdine
SID00227	SID00227_ctg15.region001	nrps6047	nrps10750	NRPS	None
SID00227	SID00227_ctg16.region001	nrps634	nrps10750	NRPS	None
SID00885	SID00885_ctg0.region001	terpene511	terpene7676	terpene	None
SID00885	SID00885_ctg1.region001	others508	others508	hserlactone	None
SID00885	SID00885_ctg2.region001	ripps510	ripps6249	bacteriocin	None
SID00885	SID00885_ctg3.region001	others765	others115	arylpolyene	None
SID00885	SID00885_ctg4.region001	others509	others609	resorcinol	None
SID00885	SID00885_ctg5.region001	pksnrp764	pksnrp113	NRPS;T1PKS	Taiwachelin
SID00885	SID00885_ctg6.region001	pksother764	pksother3708	NRPS;T1PKS	Taiwachelin
SID00885	SID00885_ctg7.region001	nrps764	nrps10750	NRPS;T1PKS	Taiwachelin
SID00885	SID00885_ctg8.region001	others762	others126	arylpolyene	None
SID00885	SID00885_ctg9.region001	nrps761	nrps10750	NRPS	Taiwachelin
SID00885	SID00885_ctg10.region001	pksnrp741	pksnrp113	NRPS;T1PKS	O-antigen
SID00885	SID00885_ctg11.region001	pksother741	pksother3708	NRPS;T1PKS	O-antigen
SID00885	SID00885_ctg12.region001	nrps741	nrps741	NRPS;T1PKS	O-antigen
SID00885	SID00885_ctg13.region001	others765	others115	resorcinol	Flexirubin
SID00885	SID00885_ctg14.region001	nrps766	nrps10750	NRPS	Pyoverdine
SID00885	SID00885_ctg15.region001	nrps634	nrps10750	NRPS	None
SID00475	SID00475_ctg0.region001	pksnrp741	pksnrp113	NRPS;T1PKS	None
SID00475	SID00475_ctg1.region001	pksother741	pksother3708	NRPS;T1PKS	None
SID00475	SID00475_ctg2.region001	nrps741	nrps741	NRPS;T1PKS	None
SID00475	SID00475_ctg3.region001	terpene511	terpene7676	terpene	None
SID00475	SID00475_ctg4.region001	nrps634	nrps10750	NRPS	None
SID00475	SID00475_ctg5.region001	others508	others508	hserlactone	None
SID00475	SID00475_ctg6.region001	others509	others609	resorcinol	None
SID00475	SID00475_ctg7.region001	others762	others126	arylpolyene	None
SID00475	SID00475_ctg8.region001	others765	others115	arylpolyene	None
SID00475	SID00475_ctg9.region001	pksnrp764	pksnrp113	NRPS;T1PKS	Delftibactin
SID00475	SID00475_ctg10.region001	pksother764	pksother3708	NRPS;T1PKS	Delftibactin
SID00475	SID00475_ctg11.region001	nrps764	nrps10750	NRPS;T1PKS	Delftibactin
SID00475	SID00475_ctg12.region001	ripps510	ripps6249	bacteriocin	None
SID00475	SID00475_ctg13.region001	nrps761	nrps10750	NRPS	Taiwachelin
SID00475	SID00475_ctg14.region001	nrps766	nrps10750	NRPS	Pyoverdine
SID01189	SID01189_ctg0.region001	pksother7287	pksother3708	T3PKS	Ulleungmycin
SID01189	SID01189_ctg1.region001	nrps5758	nrps5626	NRPS-like	Streptomycin
SID01189	SID01189_ctg2.region001	others6001	others5629	siderophore	Desferrioxamine
SID01189	SID01189_ctg3.region001	others5759	others5759	betalactone	Microansamycin
SID01217	SID01217_ctg0.region001	nrps761	nrps10750	NRPS	Taiwachelin
SID01217	SID01217_ctg1.region001	others509	others609	resorcinol	None
SID01217	SID01217_ctg2.region001	terpene511	terpene7676	terpene	None
SID01217	SID01217_ctg3.region001	nrps496	nrps10750	NRPS-like	None
SID01217	SID01217_ctg4.region001	others508	others508	hserlactone	None
SID01217	SID01217_ctg5.region001	nrps634	nrps10750	NRPS	None
SID01217	SID01217_ctg6.region001	pksnrp764	pksnrp113	NRPS;T1PKS	BE-43547 A1-C2
SID01217	SID01217_ctg7.region001	pksother6147	pksother3708	NRPS;T1PKS	BE-43547 A1-C2
SID01217	SID01217_ctg8.region001	nrps764	nrps10750	NRPS;T1PKS	BE-43547 A1-C2
SID01217	SID01217_ctg9.region001	nrps767	nrps767	NRPS	None
SID01217	SID01217_ctg10.region001	ripps510	ripps6249	bacteriocin	None
SID01217	SID01217_ctg11.region001	nrps450	nrps10750	NRPS	Serobactins
SID01217	SID01217_ctg12.region001	others765	others115	resorcinol	None
SID01217	SID01217_ctg13.region001	others765	others115	arylpolyene	None
SID01217	SID01217_ctg14.region001	nrps766	nrps10750	NRPS	Pyoverdine
SID01217	SID01217_ctg15.region001	others762	others126	arylpolyene	None
SID01081	SID01081_ctg0.region001	pksother7287	pksother3708	T3PKS	Ulleungmycin
SID01081	SID01081_ctg1.region001	others5731	others5759	betalactone	Microansamycin
SID01081	SID01081_ctg2.region001	others6001	others5629	siderophore	Desferrioxamine
SID00269	SID00269_ctg0.region001	terpene343	terpene2748	terpene	None
SID00269	SID00269_ctg1.region001	others341	others3580	hserlactone	None
SID00269	SID00269_ctg2.region001	others248	others3580	arylpolyene	APE Vf
SID00269	SID00269_ctg3.region001	nrps264	nrps10750	NRPS	Taiwachelin
SID00269	SID00269_ctg4.region001	terpene361	terpene361	terpene	None
SID00269	SID00269_ctg5.region001	nrps463	nrps10750	NRPS	None
SID00269	SID00269_ctg6.region001	terpene347	terpene347	terpene	Malleobactin
SID00269	SID00269_ctg7.region001	others246	others3580	phosphonate	None
SID00269	SID00269_ctg8.region001	others466	others3580	hserlactone	None
